code,ex_date,cash_ps
sh.600111,2023-06-30,0.17
sh.600111,2024-06-21,0.07
sh.600111,2025-06-20,0.035
sh.600111,2026-06-11,0.13
sh.600113,2016-07-07,0.01
sh.600113,2017-05-17,0.01
sh.600113,2018-04-17,0.091
sh.600113,2019-05-23,0.04
sh.600113,2020-06-29,0.05
sh.600113,2021-07-14,0.025
sh.600113,2022-06-02,0.24
sh.600113,2023-05-24,0.12
sh.600113,2024-05-20,0.18
sh.600113,2025-04-14,0.12
sh.600113,2026-04-17,0.13
sh.600114,2015-04-21,0.12
sh.600114,2016-05-24,0.2
sh.600114,2017-04-27,0.2
sh.600114,2018-04-26,0.3
sh.600114,2018-09-04,0.2
sh.600114,2019-06-06,0.4
sh.600114,2020-06-05,0.2
sh.600114,2021-06-04,0.15
sh.600114,2022-06-01,0.05
sh.600114,2023-06-01,0.1
sh.600114,2024-06-06,0.2
sh.600114,2025-05-15,0.3
sh.600114,2026-05-25,0.3
sh.600115,2016-12-07,0.051
sh.600115,2017-08-10,0.049
sh.600115,2018-07-24,0.051
sh.600115,2020-08-06,0.05
sh.600116,2015-07-14,0.15
sh.600116,2016-04-18,0.15
sh.600116,2017-06-29,0.07
sh.600116,2018-07-06,0.11
sh.600116,2019-06-18,0.1
sh.600116,2020-05-19,0.1
sh.600116,2021-05-19,0.1
sh.600116,2022-08-01,0.15
sh.600116,2023-06-30,0.15
sh.600116,2024-07-19,0.15
sh.600116,2025-01-08,0.05
sh.600116,2025-08-01,0.04
sh.600116,2026-02-09,0.05
sh.600116,2026-07-30,0.075
sh.600118,2015-05-18,0.08
sh.600118,2016-05-19,0.1
sh.600118,2017-06-15,0.11
sh.600118,2018-07-10,0.11
sh.600118,2019-05-16,0.11
sh.600118,2020-07-09,0.1
sh.600118,2021-07-23,0.1
sh.600118,2022-06-13,0.06
sh.600118,2023-06-09,0.075
sh.600118,2024-06-28,0.04
sh.600118,2025-06-27,0.01
sh.600118,2026-07-24,0.012
sh.600119,2015-06-19,0.08
sh.600119,2016-06-13,0.1
sh.600119,2017-07-14,0.137
sh.600120,2015-07-03,0.12
sh.600120,2016-06-03,0.12
sh.600120,2017-05-18,0.13
sh.600120,2018-06-28,0.13
sh.600120,2019-06-12,0.1
sh.600120,2020-05-21,0.06
sh.600120,2021-06-09,0.04
sh.600120,2022-06-02,0.062
sh.600120,2023-05-24,0.079
sh.600120,2024-06-14,0.058
sh.600120,2025-06-20,0.084
sh.600120,2026-01-09,0.035
sh.600120,2026-06-05,0.049
sh.600121,2019-07-22,0.05
sh.600123,2015-06-26,0.018
sh.600123,2016-06-28,0.1
sh.600123,2018-07-05,0.22
sh.600123,2019-07-05,0.3
sh.600123,2020-06-22,0.2
sh.600123,2021-06-25,0.1
sh.600123,2022-06-30,0.75
sh.600123,2023-06-19,1.0
sh.600123,2024-02-08,0.75
sh.600123,2025-07-14,0.15
sh.600125,2015-05-28,0.08
sh.600125,2016-06-23,0.07
sh.600125,2017-06-23,0.06
sh.600125,2018-06-22,0.08
sh.600125,2019-06-21,0.12
sh.600125,2020-06-19,0.11
sh.600125,2021-06-18,0.1
sh.600125,2022-06-24,0.08
sh.600125,2023-06-27,0.08
sh.600125,2024-07-19,0.11
sh.600125,2025-07-18,0.09
sh.600125,2025-11-14,0.05
sh.600125,2026-06-12,0.071
sh.600126,2015-08-06,0.005
sh.600126,2019-10-23,0.12
sh.600126,2020-11-25,0.12
sh.600126,2021-05-31,0.2
sh.600126,2022-06-17,0.25
sh.600126,2023-06-19,0.05
sh.600126,2024-06-11,0.05
sh.600126,2026-06-29,0.005
sh.600128,2015-07-13,0.1
sh.600128,2016-08-05,0.09
sh.600128,2017-07-07,0.05
sh.600128,2018-06-06,0.05
sh.600128,2020-07-03,0.05
sh.600128,2021-08-25,0.08
sh.600128,2022-07-08,0.14
sh.600128,2023-07-19,0.1
sh.600128,2024-07-26,0.1
sh.600128,2025-06-27,0.1
sh.600128,2026-06-26,0.145
sh.600129,2017-07-14,0.3
sh.600129,2019-06-27,0.1
sh.600129,2024-06-07,0.3
sh.600131,2015-06-16,0.05
sh.600131,2016-06-16,0.05
sh.600131,2017-06-20,0.05
sh.600131,2018-06-13,0.05
sh.600131,2019-06-14,0.05
sh.600131,2020-08-07,0.125
sh.600131,2021-07-29,0.155
sh.600131,2022-07-14,0.17
sh.600131,2023-07-20,0.2
sh.600131,2024-08-07,0.20705
sh.600131,2025-07-29,0.17123
sh.600131,2026-01-13,0.05
sh.600131,2026-08-18,0.115
sh.600132,2015-06-26,0.2
sh.600132,2016-06-30,0.2
sh.600132,2017-06-30,0.8
sh.600132,2018-06-28,0.8
sh.600132,2019-06-28,0.8
sh.600132,2020-05-29,1.4
sh.600132,2022-06-16,2.0
sh.600132,2023-06-16,2.6
sh.600132,2024-06-19,2.8
sh.600132,2024-12-20,1.5
sh.600132,2025-06-20,0.9
sh.600132,2025-12-18,1.3
sh.600132,2026-06-18,1.2
sh.600133,2018-06-05,0.17
sh.600133,2019-06-14,0.025
sh.600133,2020-06-12,0.025
sh.600133,2021-06-18,0.11
sh.600133,2022-06-29,0.21
sh.600133,2023-06-26,0.126
sh.600133,2024-07-18,0.15
sh.600133,2025-06-30,0.165
sh.600133,2026-07-22,0.166
sh.600135,2015-04-20,0.025
sh.600135,2016-06-20,0.03
sh.600135,2017-06-20,0.034
sh.600135,2018-06-25,0.048
sh.600135,2019-06-20,0.012
sh.600135,2020-07-02,0.047
sh.600135,2021-07-23,0.021
sh.600135,2022-06-17,0.03
sh.600135,2023-07-14,0.021
sh.600136,2018-08-03,0.07
sh.600136,2019-08-23,0.023
sh.600137,2018-06-25,0.06
sh.600137,2019-07-05,0.12
sh.600137,2020-06-15,0.1
sh.600137,2021-06-17,0.08
sh.600137,2022-07-18,0.17
sh.600137,2023-07-10,0.13
sh.600137,2024-06-28,0.18
sh.600137,2025-07-16,0.186
sh.600137,2026-06-29,0.2
sh.600138,2015-07-10,0.1
sh.600138,2016-07-14,0.1
sh.600138,2017-07-20,0.1
sh.600138,2018-07-20,0.1
sh.600138,2019-06-14,0.14
sh.600138,2020-06-03,0.04
sh.600138,2024-05-16,0.085
sh.600138,2025-05-22,0.07
sh.600138,2026-06-10,0.036
sh.600141,2015-06-04,0.2
sh.600141,2016-05-27,0.1
sh.600141,2017-06-06,0.1
sh.600141,2018-06-14,0.2
sh.600141,2019-06-17,0.2
sh.600141,2020-07-17,0.1
sh.600141,2021-07-15,0.25
sh.600141,2022-06-20,0.5
sh.600141,2023-06-20,1.0
sh.600141,2024-06-20,0.6
sh.600141,2025-06-20,1.0
sh.600141,2026-06-22,0.5
sh.600143,2015-06-19,0.1
sh.600143,2016-06-16,0.1
sh.600143,2017-06-02,0.1
sh.600143,2018-06-29,0.1
sh.600143,2019-07-05,0.1
sh.600143,2020-06-24,0.1
sh.600143,2021-05-12,0.6
sh.600143,2022-06-02,0.2
sh.600143,2023-06-09,0.23
sh.600143,2024-07-10,0.1
sh.600143,2025-06-18,0.1
sh.600143,2026-06-29,0.2
sh.600148,2015-06-25,0.0816
sh.600148,2018-07-11,0.0985
sh.600148,2020-06-30,0.1146
sh.600148,2021-07-13,0.1805
sh.600148,2022-06-28,0.0875
sh.600148,2024-07-25,0.03
sh.600148,2026-06-18,0.04
sh.600150,2015-05-29,0.01
sh.600150,2016-06-06,0.02
sh.600150,2019-05-30,0.107
sh.600150,2021-07-15,0.035
sh.600150,2022-08-16,0.03
sh.600150,2023-07-12,0.02
sh.600150,2024-08-09,0.2
sh.600150,2025-06-23,0.25
sh.600150,2026-07-20,0.365
sh.600151,2016-05-25,0.05
sh.600151,2017-08-16,0.045
sh.600152,2016-07-08,0.02
sh.600153,2015-07-23,0.2
sh.600153,2016-06-17,0.1
sh.600153,2017-07-25,0.4
sh.600153,2018-07-20,0.2
sh.600153,2019-06-25,0.5
sh.600153,2020-06-29,0.5
sh.600153,2021-07-07,0.5
sh.600153,2022-07-07,0.6
sh.600153,2023-07-06,0.8
sh.600153,2024-05-21,0.7
sh.600153,2025-01-20,0.4
sh.600153,2025-05-21,0.3
sh.600153,2026-02-11,0.2
sh.600153,2026-06-24,0.5
sh.600155,2018-06-15,0.023
sh.600156,2016-07-01,0.015
sh.600156,2025-06-05,0.01
sh.600156,2026-05-08,0.01
sh.600157,2015-06-04,0.02
sh.600157,2016-11-03,0.04
sh.600157,2017-07-14,0.011
sh.600157,2024-08-26,0.00555
sh.600157,2024-11-15,0.00556
sh.600158,2015-06-17,0.038
sh.600158,2016-06-01,0.028
sh.600158,2017-06-13,0.022
sh.600158,2018-07-23,0.022
sh.600158,2019-05-15,0.03
sh.600158,2020-06-15,0.035
sh.600158,2021-07-06,0.017
sh.600158,2022-06-30,0.018
sh.600158,2023-06-29,0.004
sh.600158,2024-07-18,0.023
sh.600158,2025-06-17,0.0197
sh.600159,2015-07-09,0.05
sh.600159,2016-05-20,0.025
sh.600159,2017-06-21,0.04
sh.600159,2018-06-20,0.02
sh.600159,2019-06-20,0.05
sh.600159,2020-06-18,0.05
sh.600159,2021-06-18,0.05
sh.600159,2022-06-17,0.05
sh.600160,2015-05-29,0.1
sh.600160,2016-05-30,0.1
sh.600160,2017-06-07,0.15
sh.600160,2017-10-13,0.1
sh.600160,2018-06-06,0.1
sh.600160,2019-05-31,0.15
sh.600160,2020-06-12,0.12
sh.600160,2021-06-16,0.1
sh.600160,2022-06-09,0.13
sh.600160,2023-07-13,0.27
sh.600160,2024-06-05,0.11
sh.600160,2025-06-06,0.23
sh.600160,2026-01-29,0.18
sh.600160,2026-06-11,0.38
sh.600161,2017-06-19,0.3
sh.600161,2018-06-22,0.2
sh.600161,2019-06-14,0.05
sh.600161,2020-07-15,0.06
sh.600161,2021-06-30,0.1
sh.600161,2022-07-15,0.1
sh.600161,2023-07-14,0.05
sh.600161,2024-06-20,0.15
sh.600161,2025-06-20,0.1
sh.600161,2025-09-25,0.15
sh.600161,2026-07-24,0.05
sh.600162,2015-07-24,0.11
sh.600162,2016-06-27,0.09
sh.600162,2017-06-06,0.11
sh.600162,2018-06-15,0.16
sh.600162,2019-07-17,0.075
sh.600162,2020-07-02,0.067
sh.600162,2021-07-08,0.03
sh.600162,2022-07-19,0.04
sh.600162,2022-12-22,0.09
sh.600162,2023-07-05,0.12
sh.600162,2024-06-06,0.16
sh.600162,2025-07-18,0.011
sh.600162,2026-07-28,0.005
sh.600163,2023-06-30,0.1
sh.600163,2024-07-10,0.05
sh.600163,2024-11-14,0.02
sh.600163,2025-07-10,0.083
sh.600163,2026-07-08,0.03
sh.600166,2015-07-16,0.043
sh.600166,2016-07-07,0.037
sh.600166,2017-07-20,0.026
sh.600166,2018-07-26,0.0051
sh.600167,2017-11-02,0.16
sh.600167,2018-05-30,0.26
sh.600167,2019-05-29,0.15
sh.600167,2020-06-19,0.21
sh.600167,2021-07-20,0.4
sh.600167,2022-07-19,0.13
sh.600167,2023-07-06,0.21
sh.600167,2024-07-23,0.2
sh.600167,2025-06-17,0.2
sh.600167,2026-07-21,0.15
sh.600168,2015-04-30,0.138
sh.600168,2016-04-28,0.143
sh.600168,2017-05-12,0.128
sh.600168,2018-05-04,0.139
sh.600168,2019-07-10,0.119
sh.600168,2020-09-15,0.106
sh.600168,2021-06-25,0.108
sh.600168,2022-06-13,0.169
sh.600168,2024-06-20,0.062
sh.600168,2025-06-16,0.027
sh.600168,2026-06-26,0.0281
sh.600170,2015-05-12,0.2
sh.600170,2016-05-16,0.15
sh.600170,2017-05-18,0.13
sh.600170,2018-06-13,0.135
sh.600170,2019-07-17,0.135
sh.600170,2020-07-16,0.14
sh.600170,2021-06-25,0.145
sh.600170,2022-08-01,0.145
sh.600170,2023-08-10,0.05
sh.600170,2024-06-21,0.06
sh.600170,2025-07-31,0.06
sh.600170,2026-07-01,0.035
sh.600171,2015-06-19,0.02
sh.600171,2016-06-08,0.025
sh.600171,2017-05-11,0.02
sh.600171,2018-06-14,0.08
sh.600171,2019-05-17,0.045
sh.600171,2020-06-12,0.11
sh.600171,2021-06-11,0.13
sh.600171,2022-06-21,0.2
sh.600171,2023-06-12,0.2
sh.600171,2024-06-20,0.1
sh.600171,2025-06-20,0.17
sh.600171,2026-06-17,0.12
sh.600172,2015-06-19,0.04
sh.600172,2016-06-15,0.05
sh.600172,2017-06-08,0.05
sh.600173,2015-06-17,0.05
sh.600173,2016-06-17,0.05
sh.600173,2017-04-18,0.05
sh.600173,2018-05-30,0.1
sh.600173,2019-06-13,0.1
sh.600173,2020-06-05,0.15
sh.600173,2021-05-19,0.15
sh.600173,2022-05-19,0.15
sh.600173,2023-05-19,0.1
sh.600173,2024-05-29,0.06
sh.600176,2015-04-23,0.165
sh.600176,2016-05-16,0.312
sh.600176,2017-05-16,0.25
sh.600176,2018-05-17,0.25
sh.600176,2019-05-24,0.225
sh.600176,2020-05-22,0.193
sh.600176,2021-05-21,0.224
sh.600176,2022-05-26,0.48
sh.600176,2023-05-25,0.521
sh.600176,2024-05-29,0.275
sh.600176,2025-05-21,0.24
sh.600176,2025-10-15,0.17
sh.600176,2026-05-27,0.19
sh.600177,2015-06-10,0.5
sh.600177,2016-06-08,0.8
sh.600177,2017-06-05,0.5
sh.600177,2018-06-07,0.4
sh.600177,2019-06-05,0.5
sh.600177,2020-06-05,0.2
sh.600177,2021-06-18,0.5
sh.600177,2022-06-08,0.5
sh.600177,2023-06-14,0.5
sh.600177,2024-06-13,0.5
sh.600177,2024-09-13,0.1
sh.600177,2024-12-04,0.1
sh.600177,2025-03-03,0.1
sh.600177,2025-06-06,0.2
sh.600177,2025-09-12,0.08
sh.600177,2025-12-04,0.08
sh.600177,2026-03-27,0.08
sh.600177,2026-06-05,0.2
sh.600178,2018-08-22,0.028
sh.600178,2021-06-24,0.03
sh.600178,2022-07-15,0.0573
sh.600178,2023-07-14,0.0512
sh.600178,2024-07-26,0.0026
sh.600178,2024-11-15,0.0026
sh.600178,2025-07-16,0.005
sh.600178,2026-07-17,0.011
sh.600179,2018-05-31,0.1
sh.600180,2016-06-17,0.0421
sh.600180,2017-07-06,0.0523
sh.600180,2018-06-22,0.0704
sh.600180,2019-07-03,0.0468
sh.600180,2020-08-13,0.122
sh.600180,2021-07-02,0.0466
sh.600180,2022-06-30,0.1765
sh.600180,2023-06-07,0.133
sh.600180,2024-07-09,0.09
sh.600180,2024-10-17,0.015
sh.600180,2024-12-12,0.01
sh.600180,2025-07-07,0.025
sh.600180,2025-10-23,0.01
sh.600182,2015-06-19,0.6
sh.600182,2016-05-27,0.95
sh.600182,2017-06-21,0.45
sh.600182,2018-06-29,0.108
sh.600182,2019-06-27,0.08
sh.600182,2020-08-13,0.079
sh.600182,2021-07-08,0.055
sh.600182,2022-07-18,0.035
sh.600182,2023-07-17,0.035
sh.600182,2024-07-08,0.27
sh.600182,2025-01-24,0.32
sh.600182,2025-07-25,0.59
sh.600182,2026-01-28,0.28
sh.600182,2026-07-22,0.29
sh.600183,2015-05-28,0.25
sh.600183,2016-06-02,0.3
sh.600183,2017-06-12,0.33
sh.600183,2018-05-28,0.45
sh.600183,2019-06-06,0.35
sh.600183,2020-05-29,0.4
sh.600183,2021-05-28,0.4
sh.600183,2022-05-26,0.6
sh.600183,2023-05-26,0.45
sh.600183,2024-05-24,0.45
sh.600183,2025-05-23,0.6
sh.600183,2025-09-25,0.4
sh.600183,2026-06-05,0.8
sh.600184,2016-05-25,0.06
sh.600184,2017-06-08,0.018
sh.600184,2018-06-29,0.028
sh.600184,2019-05-30,0.035
sh.600184,2020-06-04,0.037
sh.600184,2021-06-18,0.033
sh.600184,2022-06-13,0.05
sh.600184,2023-06-30,0.057
sh.600184,2024-06-20,0.057
sh.600184,2026-06-17,0.033
sh.600185,2016-05-26,0.2
sh.600185,2017-07-11,0.02
sh.600185,2018-08-20,0.3
sh.600185,2022-08-19,0.1
sh.600188,2015-06-18,0.02
sh.600188,2016-06-30,0.01
sh.600188,2017-07-14,0.12
sh.600188,2018-06-11,0.48
sh.600188,2019-06-11,0.54
sh.600188,2019-11-19,1.0
sh.600188,2020-07-07,0.58
sh.600188,2021-07-23,0.6
sh.600188,2022-07-14,1.6
sh.600188,2023-07-17,3.07
sh.600188,2024-07-08,1.49
sh.600188,2024-11-11,0.23
sh.600188,2025-06-18,0.54
sh.600188,2025-09-16,0.18
sh.600188,2026-07-24,0.32
sh.600189,2015-07-09,0.1
sh.600189,2016-07-18,0.05
sh.600189,2018-07-16,0.02
sh.600191,2015-07-03,0.01
sh.600191,2016-06-15,0.1
sh.600191,2017-06-30,0.01
sh.600191,2018-07-10,0.01
sh.600191,2020-07-16,0.015
sh.600191,2022-07-15,0.01
sh.600191,2026-06-10,0.0225
sh.600192,2015-05-29,0.018
sh.600192,2016-06-17,0.01
sh.600192,2017-04-27,0.008
sh.600192,2018-06-01,0.006
sh.600192,2019-06-20,0.006
sh.600192,2020-06-24,0.006
sh.600195,2015-06-12,0.205
sh.600195,2016-06-21,0.193
sh.600195,2017-07-05,0.235
sh.600195,2018-07-10,0.326
sh.600195,2019-07-16,0.242
sh.600195,2020-07-08,0.09447
sh.600195,2021-07-01,0.125
sh.600195,2022-07-12,0.15118
sh.600195,2023-06-28,0.18
sh.600195,2024-07-05,0.119
sh.600195,2025-07-08,0.023
sh.600195,2026-07-07,0.051
sh.600196,2015-08-12,0.28
sh.600196,2016-06-23,0.32
sh.600196,2017-08-09,0.35
sh.600196,2018-08-03,0.38
sh.600196,2019-08-02,0.32
sh.600196,2020-07-30,0.39
sh.600196,2021-07-19,0.43
sh.600196,2022-06-16,0.56
sh.600196,2023-08-09,0.42
sh.600196,2024-08-06,0.27
sh.600196,2025-08-04,0.32
sh.600196,2026-07-27,0.39
sh.600197,2015-07-30,0.23
sh.600197,2016-06-01,0.4
sh.600197,2017-05-04,0.25
sh.600197,2018-07-24,0.25
sh.600197,2019-07-03,0.35
sh.600197,2020-07-02,0.438
sh.600197,2021-07-15,0.405
sh.600197,2022-08-09,0.41
sh.600197,2023-08-02,0.41
sh.600197,2024-08-08,0.39
sh.600197,2025-07-03,0.45
sh.600197,2026-08-21,0.43
sh.600199,2015-07-03,0.05
sh.600199,2016-07-08,0.03
sh.600199,2018-06-22,0.01
sh.600199,2019-07-18,0.015
sh.600201,2015-04-22,0.3
sh.600201,2016-06-24,0.4
sh.600201,2017-06-12,0.5
sh.600201,2018-06-25,0.3
sh.600201,2019-07-09,0.35
sh.600201,2020-06-12,0.06
sh.600201,2021-06-22,0.12
sh.600201,2022-07-13,0.11
sh.600201,2023-06-21,0.06
sh.600201,2024-07-15,0.08
sh.600201,2025-06-26,0.03
sh.600201,2026-06-23,0.037
sh.600202,2015-08-24,0.018
sh.600202,2020-08-18,0.04
sh.600202,2024-10-22,0.01
sh.600202,2025-07-22,0.01
sh.600203,2015-08-26,0.07
sh.600203,2017-08-25,0.02
sh.600203,2025-07-31,0.02
sh.600206,2019-05-21,0.0059
sh.600206,2020-06-12,0.016
sh.600206,2021-06-24,0.119
sh.600206,2022-07-05,0.085
sh.600206,2023-06-27,0.096
sh.600206,2024-06-06,0.138
sh.600206,2025-06-27,0.109
sh.600206,2026-06-09,0.096
sh.600206,2026-08-21,0.043
sh.600208,2015-06-10,0.056
sh.600208,2016-07-08,0.05
sh.600208,2018-07-13,0.057
sh.600208,2019-07-12,0.059
sh.600208,2020-07-10,0.01
sh.600208,2021-08-04,0.056
sh.600208,2023-07-28,0.018
sh.600210,2015-07-16,0.05
sh.600210,2016-07-18,0.05
sh.600210,2017-08-18,0.1
sh.600210,2018-06-25,0.15
sh.600210,2019-07-17,0.15
sh.600210,2020-07-22,0.2
sh.600210,2021-07-22,0.25
sh.600210,2022-08-18,0.25
sh.600210,2023-07-26,0.25
sh.600210,2024-07-03,0.25
sh.600210,2025-07-18,0.3
sh.600210,2026-07-22,0.35
sh.600211,2015-06-01,0.05
sh.600211,2016-06-02,0.19
sh.600211,2017-09-28,0.332
sh.600211,2018-05-28,0.385
sh.600211,2019-04-19,0.37
sh.600211,2020-04-17,1.06
sh.600211,2021-04-19,0.51
sh.600211,2022-04-19,0.338
sh.600211,2023-04-17,0.746
sh.600211,2023-09-26,1.202
sh.600211,2024-04-30,0.737
sh.600211,2024-08-29,0.967
sh.600211,2025-01-21,0.262
sh.600211,2025-04-22,0.728
sh.600211,2025-09-01,0.881
sh.600211,2026-05-22,0.876
sh.600215,2015-06-30,0.00596
sh.600215,2016-07-04,0.003
sh.600215,2017-06-30,0.005
sh.600215,2018-06-26,0.006
sh.600215,2019-05-30,0.064
sh.600215,2020-06-22,0.05
sh.600215,2021-06-04,0.095
sh.600215,2022-06-30,0.045
sh.600215,2024-07-12,0.1
sh.600215,2025-06-09,0.015
sh.600216,2015-07-23,0.06
sh.600216,2016-07-18,0.05
sh.600216,2017-07-19,0.145
sh.600216,2018-07-19,0.08
sh.600216,2019-06-27,0.15
sh.600216,2020-06-29,1.0
sh.600216,2021-07-16,0.23
sh.600216,2022-07-06,0.33
sh.600216,2023-07-11,0.17
sh.600216,2024-07-10,0.15
sh.600216,2025-07-21,0.37
sh.600216,2026-07-09,0.28
sh.600217,2022-07-22,0.01
sh.600217,2024-10-17,0.031
sh.600218,2015-06-16,0.1
sh.600218,2016-07-08,0.07
sh.600218,2017-06-22,0.08
sh.600218,2018-06-22,0.05
sh.600218,2020-07-16,0.08
sh.600218,2021-06-23,0.1
sh.600218,2022-06-24,0.105
sh.600218,2023-06-21,0.08
sh.600218,2024-06-24,0.07
sh.600218,2025-06-20,0.06
sh.600218,2026-02-11,0.02
sh.600218,2026-06-18,0.03
sh.600219,2015-06-10,0.1
sh.600219,2016-08-30,0.1
sh.600219,2017-07-05,0.05
sh.600219,2018-05-04,0.06
sh.600219,2019-06-28,0.05
sh.600219,2020-06-24,0.05
sh.600219,2021-07-14,0.055
sh.600219,2022-06-17,0.063
sh.600219,2023-06-16,0.04
sh.600219,2024-04-23,0.12
sh.600219,2024-10-11,0.04
sh.600219,2024-11-25,0.04
sh.600219,2025-05-12,0.09
sh.600219,2025-09-25,0.04
sh.600219,2026-05-20,0.136
sh.600221,2015-06-09,0.0638
sh.600221,2017-06-07,0.0514
sh.600221,2018-05-31,0.018
sh.600222,2015-07-09,0.01
sh.600222,2018-06-06,0.01
sh.600222,2021-07-15,0.016
sh.600222,2022-07-08,0.01
sh.600222,2024-07-09,0.018
sh.600222,2024-12-09,0.01
sh.600222,2026-01-09,0.014
sh.600223,2019-05-27,0.05
sh.600223,2020-07-13,0.11
sh.600223,2021-06-24,0.2
sh.600223,2022-08-17,0.11
sh.600223,2024-07-31,0.1
sh.600223,2024-10-31,0.05
sh.600223,2025-07-24,0.06
sh.600223,2026-07-15,0.057
sh.600226,2015-06-08,0.15
sh.600226,2015-10-12,0.25
sh.600226,2019-07-11,0.022
sh.600229,2016-06-07,0.1
sh.600229,2017-07-07,0.12
sh.600229,2018-07-10,0.15
sh.600229,2019-07-09,0.2
sh.600229,2020-07-09,0.2
sh.600229,2021-07-09,0.15
sh.600229,2022-07-08,0.168
sh.600229,2023-06-16,0.2
sh.600229,2024-07-18,0.27
sh.600229,2025-07-15,0.07
sh.600230,2017-05-25,0.13
sh.600230,2018-05-30,0.5
sh.600230,2019-05-23,0.2
sh.600230,2020-08-13,0.018
sh.600230,2021-06-28,0.015
sh.600230,2022-08-19,0.06
sh.600230,2023-07-28,0.302
sh.600230,2024-06-26,0.138
sh.600230,2025-07-18,0.021
sh.600230,2026-07-16,0.023
sh.600231,2016-05-10,0.02
sh.600231,2017-05-18,0.017
sh.600231,2018-06-20,0.05
sh.600231,2019-05-21,0.044
sh.600231,2020-06-05,0.049
sh.600231,2021-07-15,0.06
sh.600231,2022-04-27,0.097
sh.600232,2015-06-30,0.08
sh.600232,2016-06-28,0.08
sh.600232,2017-07-20,0.1
sh.600232,2018-07-06,0.1
sh.600232,2019-06-21,0.1
sh.600232,2020-06-23,0.2
sh.600232,2021-05-25,0.2
sh.600232,2022-05-09,0.2
sh.600232,2023-05-16,0.2
sh.600232,2024-05-13,0.15
sh.600232,2024-11-28,0.1
sh.600232,2025-06-16,0.1
sh.600233,2015-06-04,0.1
sh.600233,2016-04-26,0.09
sh.600233,2017-06-27,0.15
sh.600233,2018-06-13,0.11
sh.600233,2019-06-05,0.15
sh.600233,2020-06-08,0.15
sh.600233,2021-06-04,0.15
sh.600233,2022-06-16,0.15
sh.600233,2023-06-06,0.25
sh.600233,2024-06-13,0.35
sh.600233,2025-06-17,0.36
sh.600233,2026-06-09,0.25
sh.600235,2015-06-30,0.015
sh.600235,2018-06-08,0.01
sh.600235,2019-06-06,0.005
sh.600235,2020-06-09,0.005
sh.600235,2021-06-01,0.015
sh.600235,2022-05-24,0.02
sh.600235,2023-05-30,0.01
sh.600235,2024-06-07,0.015
sh.600235,2024-09-23,0.045
sh.600235,2025-05-09,0.017
sh.600235,2026-05-13,0.015
sh.600236,2015-07-24,0.13
sh.600236,2016-06-23,0.3
sh.600236,2017-07-07,0.13
sh.600236,2018-06-26,0.33
sh.600236,2019-07-10,0.25
sh.600236,2020-06-22,0.19
sh.600236,2021-07-23,0.19
sh.600236,2022-06-21,0.15
sh.600236,2023-06-20,0.2
sh.600236,2023-11-29,0.08
sh.600236,2024-07-12,0.12
sh.600236,2024-10-22,0.085
sh.600236,2025-07-11,0.12
sh.600236,2025-10-17,0.05
sh.600236,2026-06-16,0.243
sh.600237,2026-06-02,0.08
sh.600239,2015-06-16,0.06
sh.600239,2017-06-01,0.114
sh.600239,2018-06-01,0.05
sh.600239,2019-07-18,0.092
sh.600241,2016-07-08,0.025
sh.600241,2018-07-13,0.02
sh.600243,2016-06-29,0.02
sh.600243,2018-06-25,0.015
sh.600246,2018-08-09,0.027
sh.600246,2019-07-24,0.048
sh.600246,2020-07-23,0.06
sh.600248,2015-06-10,0.05
sh.600248,2016-06-07,0.05
sh.600248,2017-06-21,0.02
sh.600248,2018-06-22,0.05
sh.600248,2019-07-11,0.1
sh.600248,2020-07-10,0.02
sh.600248,2021-07-05,0.062
sh.600248,2022-06-30,0.111
sh.600248,2023-06-28,0.1
sh.600248,2024-07-19,0.15
sh.600248,2024-10-23,0.05
sh.600248,2025-07-17,0.09
sh.600248,2026-07-16,0.02
sh.600249,2024-08-08,0.03
sh.600249,2025-08-18,0.03
sh.600249,2026-08-26,0.03
sh.600251,2015-05-19,0.2
sh.600251,2016-06-30,0.08
sh.600251,2017-06-27,0.015
sh.600251,2018-05-30,0.035
sh.600251,2019-06-12,0.013
sh.600251,2021-06-15,0.035
sh.600251,2022-06-15,0.04
sh.600251,2023-07-03,0.184
sh.600251,2024-06-13,0.46
sh.600251,2025-06-18,0.08
sh.600251,2025-09-25,0.1
sh.600251,2026-07-06,0.06
sh.600252,2015-06-25,0.6
sh.600252,2015-09-16,0.325
sh.600252,2017-06-23,0.045
sh.600252,2018-05-29,0.06
sh.600252,2019-05-21,0.06
sh.600252,2020-06-05,0.06
sh.600252,2021-05-28,0.086
sh.600252,2022-06-10,0.027
sh.600252,2023-06-09,0.01
sh.600252,2024-06-24,0.01
sh.600255,2016-07-20,0.02
sh.600255,2018-07-25,0.002
sh.600256,2015-07-16,0.05
sh.600256,2017-06-15,0.03
sh.600256,2018-06-28,0.05
sh.600256,2019-06-06,0.1
sh.600256,2022-06-27,0.4
sh.600256,2023-06-29,0.8
sh.600256,2024-06-27,0.7
sh.600256,2025-07-18,0.622
sh.600256,2026-07-17,0.063
sh.600257,2017-07-18,0.02
sh.600258,2015-06-26,0.15
sh.600258,2016-06-24,0.15
sh.600258,2017-05-25,0.01
sh.600258,2018-05-24,0.08
sh.600258,2019-06-28,0.11
sh.600258,2020-07-17,0.07
sh.600258,2022-06-30,0.026
sh.600258,2024-06-28,0.22
