code,entry_date,entry_price,exit_date,exit_price,reason,bars,gross_ret,ret,score,ret5,shrink,gap,priority
sh.600055,2017-10-19,163.6244,2017-10-26,160.7118,TIME,6,-0.0178,-0.020769,0.261,-0.0283,0.3901,-0.0032,0.261
sz.002471,2017-10-19,34.3914,2017-10-19,33.3596,SL,1,-0.03,-0.032948,0.256,-0.0345,0.4117,-0.0079,0.256
sz.002695,2017-10-19,85.0303,2017-10-20,82.4794,SL,2,-0.03,-0.032947,0.2462,-0.0917,0.5221,0.0093,0.2462
sz.002323,2017-10-19,34.899,2017-10-26,35.2428,TIME,6,0.009852,0.006835,0.2381,-0.0696,0.5093,-0.0037,0.2381
sh.600238,2017-10-19,28.9076,2017-10-26,28.9076,TIME,6,0.0,-0.003,0.2356,-0.0559,0.4947,0.0,0.2356
sz.000909,2017-10-20,19.9834,2017-10-27,19.6591,TIME,6,-0.016229,-0.0192,0.2975,-0.1096,0.4206,-0.0046,0.2975
sh.603066,2017-10-20,48.6817,2017-10-20,51.1158,TP,1,0.05,0.046913,0.2762,-0.1511,0.5361,0.0075,0.2762
sh.603022,2017-10-20,38.2073,2017-10-27,38.5338,TIME,6,0.008547,0.005532,0.2552,-0.0936,0.5023,0.0,0.2552
sz.002733,2017-10-20,42.1964,2017-10-27,44.5139,TP,6,0.054921,0.051825,0.2327,-0.1078,0.5798,-0.0081,0.2327
sz.002315,2017-10-20,64.0866,2017-10-27,64.2242,TIME,6,0.002147,-0.000857,0.2246,-0.0785,0.5561,-0.0043,0.2246
sz.000025,2017-10-20,59.1743,2017-10-27,59.6585,TIME,6,0.008182,0.005168,0.2145,-0.0815,0.586,-0.0061,0.2145
sh.603008,2017-10-20,26.4627,2017-10-25,27.7858,TP,4,0.05,0.046913,0.2125,-0.0346,0.5206,-0.0071,0.2125
sz.000791,2017-10-20,17.5992,2017-10-24,17.0712,SL,3,-0.03,-0.032948,0.2056,-0.0648,0.5832,-0.0021,0.2056
sz.002350,2017-10-23,47.4934,2017-10-30,46.0686,SL,6,-0.03,-0.032947,0.3069,-0.1414,0.4449,0.0072,0.3069
sz.002549,2017-10-23,60.4857,2017-10-30,58.6711,SL,6,-0.03,-0.032948,0.2959,-0.0916,0.3975,0.0,0.2959
sz.002658,2017-10-23,67.8513,2017-10-30,66.2229,TIME,6,-0.024,-0.026958,0.2935,-0.0656,0.3645,0.0027,0.2935
sh.600292,2017-10-23,32.9979,2017-10-25,34.6478,TP,3,0.05,0.046913,0.2921,-0.0625,0.3636,0.001,0.2921
sz.002616,2017-10-23,44.3628,2017-10-25,46.581,TP,3,0.05,0.046913,0.2871,-0.0622,0.3754,0.0038,0.2871
sh.603000,2017-10-23,57.329,2017-10-24,55.6091,SL,2,-0.03,-0.032948,0.2728,-0.0813,0.44,-0.0043,0.2728
sz.000561,2017-10-23,20.2077,2017-10-30,19.6015,SL,6,-0.03,-0.032948,0.2662,-0.0745,0.4463,0.002,0.2662
sz.000833,2017-10-23,9.1168,2017-10-30,8.8433,SL,6,-0.03,-0.032948,0.2598,-0.0565,0.4353,0.0025,0.2598
sz.002181,2017-10-24,12.0199,2017-10-30,11.6593,SL,5,-0.03,-0.032948,0.2861,-0.0462,0.354,0.0,0.2861
sz.002362,2017-10-24,57.86,2017-10-24,56.1242,SL,1,-0.03,-0.032948,0.2777,-0.1217,0.4884,0.0024,0.2777
sh.600371,2017-10-24,30.1685,2017-10-24,29.2634,SL,1,-0.03,-0.032948,0.2636,-0.059,0.4296,0.0059,0.2636
sh.603789,2017-10-24,20.8188,2017-10-24,20.1942,SL,1,-0.03,-0.032948,0.2594,-0.0566,0.4365,0.0057,0.2594
sh.600841,2017-10-24,32.1228,2017-10-30,33.7289,TP,5,0.05,0.046913,0.2555,0.0191,0.3326,-0.0056,0.2555
sh.603227,2017-10-24,14.7615,2017-10-30,14.3186,SL,5,-0.03,-0.032948,0.249,-0.1069,0.538,-0.0054,0.249
sh.600435,2017-10-24,143.12,2017-10-30,138.8264,SL,5,-0.03,-0.032948,0.2392,-0.0471,0.4726,0.0,0.2392
sh.601388,2017-10-24,24.3346,2017-10-30,23.6045,SL,5,-0.03,-0.032947,0.2337,-0.0643,0.5122,0.0,0.2337
sh.600300,2017-10-25,27.6519,2017-10-31,26.8223,SL,5,-0.03,-0.032948,0.2916,-0.0898,0.4056,-0.002,0.2916
sz.002366,2017-10-25,64.1139,2017-10-27,67.3196,TP,3,0.05,0.046913,0.2527,-0.0479,0.4401,-0.0032,0.2527
sh.600616,2017-10-25,2299.0806,2017-10-30,2230.1082,SL,4,-0.03,-0.032948,0.2218,-0.0143,0.4669,0.0018,0.2218
sh.601139,2017-10-25,14.0879,2017-10-30,13.6653,SL,4,-0.03,-0.032947,0.2189,-0.0331,0.5025,0.0012,0.2189
sh.601118,2017-10-25,6.5206,2017-10-31,6.325,SL,5,-0.03,-0.032947,0.2173,-0.0155,0.4799,-0.0032,0.2173
sz.002811,2017-10-25,26.9457,2017-10-30,26.1374,SL,4,-0.03,-0.032948,0.2139,-0.0489,0.5385,0.003,0.2139
sh.603822,2017-10-25,43.9888,2017-10-30,42.6692,SL,4,-0.03,-0.032948,0.1992,-0.0891,0.6357,-0.0048,0.1992
sz.000738,2017-10-25,26.0135,2017-10-30,25.2331,SL,4,-0.03,-0.032947,0.1985,-0.0619,0.5966,-0.001,0.1985
sz.002580,2017-10-26,35.5005,2017-10-30,34.4355,SL,3,-0.03,-0.032948,0.2381,-0.0817,0.5275,-0.0069,0.2381
sz.002752,2017-10-26,21.1697,2017-10-27,22.2282,TP,2,0.05,0.046913,0.2371,-0.0565,0.4921,-0.0065,0.2371
sz.000881,2017-10-26,64.9958,2017-10-30,63.0459,SL,3,-0.03,-0.032948,0.222,-0.0375,0.5012,0.0018,0.222
sz.002010,2017-10-26,89.957,2017-10-30,87.2583,SL,3,-0.03,-0.032947,0.2211,-0.0335,0.4977,0.0006,0.2211
sz.002800,2017-10-26,41.3787,2017-10-30,40.1374,SL,3,-0.03,-0.032948,0.221,-0.0824,0.5711,-0.0036,0.221
sz.002646,2017-10-26,18.7398,2017-10-30,18.1776,SL,3,-0.03,-0.032947,0.217,-0.0118,0.4753,0.0,0.217
sz.002698,2017-10-26,20.9342,2017-10-30,20.3062,SL,3,-0.03,-0.032948,0.2053,-0.0219,0.5197,-0.0025,0.2053
sh.603066,2017-10-26,45.7148,2017-10-30,44.3434,SL,3,-0.03,-0.032947,0.2049,-0.0639,0.5835,0.0007,0.2049
sz.002105,2017-10-27,13.1265,2017-10-30,12.7327,SL,2,-0.03,-0.032947,0.2048,-0.0262,0.5273,-0.007,0.2048
sh.603222,2017-10-27,33.4381,2017-10-30,32.435,SL,2,-0.03,-0.032947,0.1946,-0.0357,0.5672,0.0073,0.1946
sz.002554,2017-10-27,39.5929,2017-11-02,38.4051,SL,5,-0.03,-0.032947,0.1769,-0.0311,0.6043,0.0,0.1769
sh.600266,2017-10-27,43.272,2017-10-30,41.9738,SL,2,-0.03,-0.032948,0.1763,-0.0267,0.5994,0.0,0.1763
sz.000955,2017-10-27,11.9234,2017-10-30,11.5657,SL,2,-0.03,-0.032947,0.1715,0.0276,0.5297,0.0095,0.1715
sz.002357,2017-10-27,44.785,2017-10-27,47.0243,TP,1,0.05,0.046913,0.1698,0.0028,0.5712,-0.0056,0.1698
sh.603223,2017-10-27,27.6117,2017-10-30,26.7834,SL,2,-0.03,-0.032947,0.1618,-0.0438,0.6612,-0.0108,0.1618
sz.000952,2017-10-27,16.0752,2017-10-30,15.593,SL,2,-0.03,-0.032947,0.1523,-0.0491,0.6928,0.0,0.1523
sh.600639,2017-10-30,77.6271,2017-10-30,75.2983,SL,1,-0.03,-0.032948,0.2602,-0.0535,0.4297,0.0,0.2602
sh.600370,2017-10-30,20.6958,2017-11-02,20.0749,SL,4,-0.03,-0.032948,0.2314,-0.0176,0.4478,-0.0026,0.2314
sh.600679,2017-10-30,41.086,2017-10-30,39.8535,SL,1,-0.03,-0.032948,0.2273,-0.0504,0.5073,-0.0087,0.2273
sh.600611,2017-10-30,2608.5256,2017-10-30,2530.2699,SL,1,-0.03,-0.032948,0.2157,-0.0369,0.516,-0.0018,0.2157
sh.603339,2017-10-30,29.7576,2017-10-30,28.8649,SL,1,-0.03,-0.032947,0.2136,-0.0394,0.525,-0.0064,0.2136
sh.600626,2017-10-30,74.3734,2017-10-30,72.1422,SL,1,-0.03,-0.032948,0.1942,-0.038,0.5715,-0.0104,0.1942
sh.601880,2017-10-30,7.4432,2017-11-06,7.4178,TIME,6,-0.003413,-0.006407,0.1926,-0.0297,0.563,-0.0034,0.1926
sz.002799,2017-10-30,35.5385,2017-10-31,37.3154,TP,2,0.05,0.046913,0.1879,-0.033,0.5798,0.003,0.1879
sz.000010,2017-10-31,65.396,2017-11-02,63.4342,SL,3,-0.03,-0.032948,0.2962,-0.1941,0.5508,0.0083,0.2962
sh.600676,2017-10-31,75.4668,2017-10-31,79.2401,TP,1,0.05,0.046913,0.2726,-0.1143,0.4899,0.0052,0.2726
sh.600992,2017-10-31,16.592,2017-11-02,17.4216,TP,3,0.05,0.046913,0.2483,-0.0607,0.4702,-0.0028,0.2483
sh.600650,2017-10-31,51.0322,2017-10-31,53.5838,TP,1,0.05,0.046913,0.24,-0.1042,0.5563,0.0066,0.24
sh.600119,2017-10-31,35.8795,2017-10-31,37.6735,TP,1,0.05,0.046913,0.2399,-0.1632,0.6449,0.0043,0.2399
sh.600284,2017-10-31,17.8558,2017-10-31,18.7486,TP,1,0.05,0.046913,0.2292,-0.0881,0.5591,-0.0019,0.2292
sh.600604,2017-10-31,330.9369,2017-11-03,321.0088,SL,4,-0.03,-0.032948,0.1925,-0.1028,0.673,-0.0012,0.1925
sz.000534,2017-10-31,38.4291,2017-11-07,38.0908,TIME,6,-0.008802,-0.011786,0.177,-0.0153,0.5804,0.0,0.177
sh.603011,2017-11-01,21.8014,2017-11-08,22.3687,TIME,6,0.026022,0.022977,0.2977,-0.0467,0.3259,-0.0055,0.2977
sh.603918,2017-11-01,42.513,2017-11-02,41.2376,SL,2,-0.03,-0.032947,0.2599,-0.0842,0.4765,0.0033,0.2599
sh.603168,2017-11-01,83.9099,2017-11-08,83.2639,TIME,6,-0.007699,-0.010685,0.241,-0.0314,0.4446,-0.0026,0.241
sz.002459,2017-11-01,17.6901,2017-11-08,17.4253,TIME,6,-0.01497,-0.017944,0.241,-0.0147,0.4195,-0.003,0.241
sz.002137,2017-11-01,27.3296,2017-11-02,26.5097,SL,2,-0.03,-0.032948,0.2409,-0.0724,0.5063,-0.006,0.2409
sz.002077,2017-11-01,20.2389,2017-11-02,19.6317,SL,2,-0.03,-0.032948,0.2321,-0.0497,0.4944,0.0007,0.2321
sz.002017,2017-11-01,40.1896,2017-11-03,38.9839,SL,3,-0.03,-0.032948,0.2317,-0.0721,0.5289,-0.0029,0.2317
sz.002667,2017-11-01,36.0006,2017-11-02,34.9205,SL,2,-0.03,-0.032948,0.2271,-0.0776,0.5488,-0.0062,0.2271
sz.002530,2017-11-02,55.3884,2017-11-07,53.7268,SL,4,-0.03,-0.032948,0.2455,-0.1085,0.5489,0.0,0.2455
sh.603520,2017-11-02,31.7641,2017-11-03,30.8111,SL,2,-0.03,-0.032947,0.2166,-0.0543,0.54,-0.0086,0.2166
sh.603898,2017-11-02,89.1912,2017-11-03,86.5155,SL,2,-0.03,-0.032948,0.207,-0.0246,0.5195,-0.002,0.207
sz.002631,2017-11-02,56.8457,2017-11-09,57.0123,TIME,6,0.00293,-7.5e-05,0.2046,-0.0633,0.5833,-0.0087,0.2046
sh.600661,2017-11-02,80.4147,2017-11-07,78.0023,SL,4,-0.03,-0.032948,0.2033,-0.0009,0.4932,0.0009,0.2033
sh.600279,2017-11-02,11.5813,2017-11-03,11.2339,SL,2,-0.03,-0.032947,0.2026,-0.032,0.5414,0.0045,0.2026
sh.601008,2017-11-02,9.7915,2017-11-09,9.775,TIME,6,-0.001689,-0.004686,0.2,-0.0263,0.5394,0.0,0.2
sz.002723,2017-11-02,46.8952,2017-11-06,49.24,TP,3,0.05,0.046913,0.1999,-0.0336,0.5507,0.0,0.1999
sh.600095,2017-11-03,19.2713,2017-11-10,19.7137,TIME,6,0.022956,0.019915,0.3046,-0.101,0.39,0.0043,0.3046
sh.600302,2017-11-03,17.098,2017-11-08,17.9529,TP,4,0.05,0.046913,0.2855,-0.1148,0.4586,0.0026,0.2855
sh.600458,2017-11-03,68.742,2017-11-06,66.6797,SL,2,-0.03,-0.032948,0.2473,-0.068,0.4838,0.0009,0.2473
sh.600676,2017-11-03,75.5636,2017-11-06,73.2967,SL,2,-0.03,-0.032947,0.2401,-0.0487,0.4728,-0.0026,0.2401
sh.601222,2017-11-03,39.6748,2017-11-03,38.4845,SL,1,-0.03,-0.032948,0.2382,-0.0554,0.4875,-0.0023,0.2382
sh.600119,2017-11-03,37.0369,2017-11-03,35.9258,SL,1,-0.03,-0.032948,0.2363,-0.0681,0.5114,0.0077,0.2363
sz.002401,2017-11-03,91.3326,2017-11-06,88.5926,SL,2,-0.03,-0.032948,0.2289,-0.0987,0.5758,0.0083,0.2289
sh.603300,2017-11-03,21.9247,2017-11-10,21.9047,TIME,6,-0.000916,-0.003914,0.2282,-0.0796,0.5488,-0.0162,0.2282
sz.002351,2017-11-06,46.9905,2017-11-13,46.4065,TIME,6,-0.012428,-0.015407,0.2563,-0.1132,0.5289,-0.0038,0.2563
sh.600268,2017-11-06,32.2765,2017-11-06,33.8903,TP,1,0.05,0.046913,0.2269,-0.0472,0.5035,-0.0017,0.2269
sz.002441,2017-11-06,49.6741,2017-11-13,50.1538,TIME,6,0.009658,0.006641,0.2188,-0.136,0.6571,0.0071,0.2188
sh.600575,2017-11-06,56.2443,2017-11-13,55.7022,TIME,6,-0.009639,-0.012622,0.2179,-0.0234,0.4904,-0.0072,0.2179
sz.000929,2017-11-06,20.7254,2017-11-06,20.1036,SL,1,-0.03,-0.032948,0.2157,-0.0505,0.5366,0.0,0.2157
sz.002667,2017-11-06,34.7606,2017-11-09,36.4986,TP,4,0.05,0.046913,0.2104,-0.0867,0.604,0.0018,0.2104
sz.002634,2017-11-06,48.2196,2017-11-13,49.6683,TIME,6,0.030043,0.02699,0.202,-0.0441,0.5612,0.0072,0.202
sh.600300,2017-11-06,25.9578,2017-11-13,25.9578,TIME,6,0.0,-0.003,0.2018,-0.0721,0.6037,-0.0021,0.2018
sh.600543,2017-11-07,20.1513,2017-11-14,19.6341,TIME,6,-0.025665,-0.02862,0.27,-0.0775,0.4413,-0.0037,0.27
sz.002759,2017-11-07,69.461,2017-11-13,67.3772,SL,5,-0.03,-0.032948,0.256,-0.0143,0.3815,-0.0004,0.256
sh.600053,2017-11-07,61.3715,2017-11-10,59.5304,SL,4,-0.03,-0.032947,0.2379,-0.0338,0.4559,0.0,0.2379
sz.002752,2017-11-07,21.1894,2017-11-14,21.5036,TIME,6,0.014829,0.011803,0.231,-0.0467,0.4925,-0.0037,0.231
sh.600354,2017-11-07,17.3584,2017-11-10,16.8377,SL,4,-0.03,-0.032947,0.2285,-0.0714,0.5359,0.0013,0.2285
sh.600798,2017-11-07,36.5632,2017-11-14,37.1695,TIME,6,0.016584,0.013555,0.2267,-0.0462,0.5024,0.0067,0.2267
sh.600638,2017-11-07,151.8081,2017-11-13,159.3985,TP,5,0.05,0.046913,0.2128,-0.0388,0.5262,0.0042,0.2128
sz.000677,2017-11-07,60.9916,2017-11-14,60.9916,TIME,6,0.0,-0.003,0.2118,-0.02,0.5005,-0.0045,0.2118
sz.002715,2017-11-08,32.3485,2017-11-15,31.378,SL,6,-0.03,-0.032948,0.2432,-0.0589,0.4802,0.0084,0.2432
sh.600539,2017-11-08,17.4399,2017-11-15,16.9167,SL,6,-0.03,-0.032948,0.2165,-0.008,0.4709,-0.0058,0.2165
sh.600693,2017-11-08,104.775,2017-11-13,101.6317,SL,4,-0.03,-0.032948,0.2127,-0.0797,0.5878,0.0045,0.2127
sz.000065,2017-11-08,234.4822,2017-11-13,227.4477,SL,4,-0.03,-0.032948,0.2078,-0.0912,0.6172,0.0018,0.2078
sz.002188,2017-11-08,46.9177,2017-11-15,46.977,TIME,6,0.001265,-0.001737,0.1956,-0.0158,0.5346,0.0,0.1956
sz.002777,2017-11-08,76.7279,2017-11-13,80.5643,TP,4,0.05,0.046913,0.1932,-0.0515,0.5942,-0.0005,0.1932
sz.002563,2017-11-08,36.6348,2017-11-15,36.6829,TIME,6,0.001312,-0.00169,0.1917,-0.0066,0.5305,0.0093,0.1917
sh.600356,2017-11-08,13.4893,2017-11-15,13.4893,TIME,6,0.0,-0.003,0.1844,-0.0268,0.5792,-0.0044,0.1844
sz.002199,2017-11-09,45.1953,2017-11-13,43.8394,SL,3,-0.03,-0.032947,0.2657,-0.0774,0.4518,0.0006,0.2657
sh.603988,2017-11-09,71.7476,2017-11-09,75.335,TP,1,0.05,0.046912,0.2401,-0.0065,0.4095,-0.0082,0.2401
sz.002095,2017-11-09,163.5602,2017-11-15,158.6534,SL,5,-0.03,-0.032948,0.2012,-0.101,0.6483,-0.0064,0.2012
sh.600617,2017-11-09,262.7631,2017-11-13,254.8802,SL,3,-0.03,-0.032948,0.2007,-0.0099,0.513,0.0013,0.2007
sz.000848,2017-11-09,188.2984,2017-11-15,182.6494,SL,5,-0.03,-0.032947,0.1933,-0.0482,0.5889,0.0,0.1933
sz.002741,2017-11-09,53.7574,2017-11-14,56.4453,TP,4,0.05,0.046913,0.1888,-0.024,0.5641,-0.005,0.1888
sz.002465,2017-11-09,71.1038,2017-11-16,68.9706,SL,6,-0.03,-0.032948,0.1877,-0.0037,0.5362,-0.0028,0.1877
sh.600697,2017-11-09,64.6228,2017-11-16,63.6587,TIME,6,-0.01492,-0.017894,0.1859,-0.0255,0.5736,0.0,0.1859
sz.002452,2017-11-10,38.3526,2017-11-13,37.202,SL,2,-0.03,-0.032947,0.3062,-0.0728,0.3438,-0.0014,0.3062
sh.600310,2017-11-10,38.1012,2017-11-14,36.9582,SL,3,-0.03,-0.032948,0.2424,-0.0329,0.4434,-0.0016,0.2424
sz.002101,2017-11-10,54.8336,2017-11-15,53.1886,SL,4,-0.03,-0.032947,0.2014,-0.0236,0.5319,-0.0009,0.2014
sh.600630,2017-11-10,29.6654,2017-11-13,31.1904,TP,2,0.051406,0.048316,0.1945,-0.0471,0.5844,-0.0072,0.1945
sh.601128,2017-11-10,7.9148,2017-11-13,8.3105,TP,2,0.05,0.046912,0.1914,-0.0188,0.5498,-0.0013,0.1914
sz.000826,2017-11-10,169.0551,2017-11-15,163.9835,SL,4,-0.03,-0.032948,0.1846,-0.0019,0.5415,0.0,0.1846
sh.600278,2017-11-10,23.2746,2017-11-13,24.4383,TP,2,0.05,0.046912,0.1777,-0.0743,0.6671,0.0,0.1777
sz.002153,2017-11-10,439.1376,2017-11-13,461.0945,TP,2,0.05,0.046913,0.1765,0.0079,0.5469,-0.0016,0.1765
sh.600137,2017-11-13,52.93,2017-11-13,55.5765,TP,1,0.05,0.046913,0.22,-0.0103,0.4655,-0.0018,0.22
sh.603011,2017-11-13,21.9837,2017-11-20,21.8419,TIME,6,-0.006452,-0.00944,0.2183,-0.019,0.4829,0.0018,0.2183
sz.002778,2017-11-13,28.9846,2017-11-14,28.1151,SL,2,-0.03,-0.032947,0.1767,0.0264,0.5186,0.001,0.1767
sh.603883,2017-11-13,59.9141,2017-11-13,62.9098,TP,1,0.05,0.046912,0.1714,0.0277,0.53,0.0032,0.1714
sz.002164,2017-11-13,30.8923,2017-11-15,29.9231,SL,3,-0.031377,-0.034322,0.154,0.0144,0.5934,0.0041,0.154
sh.603017,2017-11-13,73.694,2017-11-15,71.4832,SL,3,-0.03,-0.032947,0.1504,-0.0227,0.658,0.0022,0.1504
sh.600676,2017-11-13,72.948,2017-11-16,70.7595,SL,4,-0.03,-0.032948,0.1397,-0.0222,0.6842,0.0067,0.1397
sh.600708,2017-11-13,48.6906,2017-11-15,47.2299,SL,3,-0.03,-0.032948,0.1386,-0.0354,0.7067,0.0013,0.1386
sh.603088,2017-11-14,42.8103,2017-11-17,41.526,SL,4,-0.03,-0.032947,0.3681,-0.0435,0.1452,-0.0047,0.3681
sh.600961,2017-11-14,10.3414,2017-11-15,10.0311,SL,2,-0.03,-0.032948,0.2042,-0.0463,0.559,0.0022,0.2042
sh.600526,2017-11-14,33.794,2017-11-15,32.7802,SL,2,-0.03,-0.032947,0.1946,-0.0562,0.5978,0.0,0.1946
sh.600493,2017-11-14,18.4142,2017-11-17,17.8618,SL,4,-0.03,-0.032947,0.1729,-0.0556,0.6512,0.0043,0.1729
sz.002455,2017-11-14,70.3568,2017-11-14,68.2461,SL,1,-0.03,-0.032947,0.1544,-0.0633,0.7089,0.0058,0.1544
sh.603528,2017-11-14,33.0609,2017-11-14,32.0691,SL,1,-0.03,-0.032948,0.1443,0.0352,0.5864,0.0,0.1443
sh.600495,2017-11-14,40.5537,2017-11-14,39.3371,SL,1,-0.03,-0.032948,0.1427,-0.0344,0.6949,0.0014,0.1427
sz.002096,2017-11-14,46.8125,2017-11-17,45.4081,SL,4,-0.03,-0.032948,0.134,-0.049,0.7385,0.0042,0.134
sh.603222,2017-11-15,32.107,2017-11-20,31.1438,SL,4,-0.03,-0.032948,0.3185,-0.1027,0.3577,0.007,0.3185
sz.002723,2017-11-15,44.1223,2017-11-17,42.7986,SL,3,-0.03,-0.032947,0.2236,-0.1082,0.6034,-0.0051,0.2236
sz.000892,2017-11-15,19.8386,2017-11-17,19.2434,SL,3,-0.03,-0.032948,0.2084,-0.0075,0.4903,0.0,0.2084
sz.002452,2017-11-15,36.8711,2017-11-17,35.765,SL,3,-0.03,-0.032948,0.2049,-0.0452,0.5556,-0.0059,0.2049
sh.600777,2017-11-15,104.9671,2017-11-17,101.8181,SL,3,-0.03,-0.032947,0.2047,-0.0476,0.5596,-0.005,0.2047
sz.000582,2017-11-15,46.0783,2017-11-15,44.6959,SL,1,-0.03,-0.032947,0.1891,-0.0423,0.5907,-0.0076,0.1891
sh.600379,2017-11-15,18.7356,2017-11-17,18.1735,SL,3,-0.03,-0.032948,0.1799,-0.0129,0.5696,-0.0008,0.1799
sz.002612,2017-11-15,30.0673,2017-11-17,29.1652,SL,3,-0.03,-0.032947,0.1715,-0.0561,0.6554,0.0022,0.1715
sz.002516,2017-11-16,37.2003,2017-11-17,36.0843,SL,2,-0.03,-0.032947,0.2923,-0.1152,0.4419,0.0,0.2923
sz.000955,2017-11-16,11.7365,2017-11-23,11.6618,TIME,6,-0.006369,-0.009358,0.2824,-0.0667,0.3939,-0.0032,0.2824
sz.002445,2017-11-16,59.6846,2017-11-17,57.894,SL,2,-0.03,-0.032948,0.273,-0.122,0.5006,-0.0077,0.273
sz.000917,2017-11-16,67.7802,2017-11-17,65.7468,SL,2,-0.03,-0.032947,0.2422,-0.0872,0.5253,-0.0054,0.2422
sz.002489,2017-11-16,70.0532,2017-11-17,67.9516,SL,2,-0.03,-0.032948,0.2385,-0.0649,0.5011,-0.0093,0.2385
sz.000681,2017-11-16,72.7574,2017-11-16,76.3953,TP,1,0.05,0.046912,0.2248,-0.0541,0.5191,-0.0011,0.2248
sz.002047,2017-11-16,20.0448,2017-11-20,19.4435,SL,3,-0.03,-0.032948,0.2244,-0.0332,0.4888,-0.0049,0.2244
sz.002124,2017-11-16,67.3069,2017-11-20,65.2877,SL,3,-0.03,-0.032947,0.2104,-0.0339,0.5249,0.0,0.2104
sz.002687,2017-11-17,31.1684,2017-11-20,30.14,SL,2,-0.032995,-0.035937,0.2795,-0.1421,0.5144,0.0038,0.2795
sh.603223,2017-11-17,25.0055,2017-11-17,24.2553,SL,1,-0.03,-0.032948,0.2665,-0.0441,0.4001,-0.002,0.2665
sz.002691,2017-11-17,26.322,2017-11-20,25.5323,SL,2,-0.03,-0.032947,0.2547,-0.0392,0.4219,-0.0065,0.2547
sz.002759,2017-11-17,68.177,2017-11-24,67.7239,TIME,6,-0.006647,-0.009635,0.2491,-0.0059,0.386,-0.0022,0.2491
sz.002119,2017-11-17,41.9047,2017-11-17,40.6475,SL,1,-0.03,-0.032947,0.2461,-0.0247,0.4219,0.0,0.2461
sz.002201,2017-11-17,38.1704,2017-11-20,37.0253,SL,2,-0.03,-0.032947,0.2461,-0.0191,0.4133,-0.0126,0.2461
sh.600721,2017-11-17,15.3191,2017-11-17,14.8595,SL,1,-0.03,-0.032947,0.2337,-0.0854,0.5438,0.0044,0.2337
sz.000532,2017-11-17,34.24,2017-11-17,33.2128,SL,1,-0.03,-0.032948,0.2313,-0.0633,0.5166,0.0,0.2313
sz.002199,2017-11-20,40.7732,2017-11-20,39.55,SL,1,-0.03,-0.032947,0.206,-0.0964,0.6297,0.0013,0.206
sz.002301,2017-11-20,53.8861,2017-11-24,52.2695,SL,5,-0.03,-0.032947,0.1235,-0.0267,0.7313,0.0,0.1235
sh.600051,2017-11-21,34.3714,2017-11-23,33.3403,SL,3,-0.03,-0.032947,0.3111,-0.0684,0.3249,-0.001,0.3111
sz.002733,2017-11-21,40.0854,2017-11-23,42.0897,TP,3,0.05,0.046913,0.2648,-0.1335,0.5384,-0.0102,0.2648
sz.002127,2017-11-21,88.63,2017-11-22,85.9711,SL,2,-0.03,-0.032948,0.2429,-0.0324,0.4414,-0.0037,0.2429
sh.603686,2017-11-21,56.3457,2017-11-22,54.6554,SL,2,-0.03,-0.032948,0.2382,-0.0519,0.4823,0.0058,0.2382
sz.002516,2017-11-21,35.3168,2017-11-23,37.0826,TP,3,0.05,0.046913,0.2351,-0.1043,0.5687,0.0019,0.2351
sz.002779,2017-11-21,32.2974,2017-11-23,31.3285,SL,3,-0.03,-0.032948,0.2328,-0.0831,0.5425,0.0019,0.2328
sz.002800,2017-11-21,33.3156,2017-11-22,32.3027,SL,2,-0.030403,-0.03335,0.232,-0.1277,0.6114,0.0003,0.232
sz.000430,2017-11-21,28.2681,2017-11-27,27.4201,SL,5,-0.03,-0.032948,0.2082,-0.0925,0.6183,0.0011,0.2082
sz.002605,2017-11-22,55.6085,2017-11-23,53.9403,SL,2,-0.03,-0.032948,0.2769,-0.0544,0.3893,0.0,0.2769
sh.600536,2017-11-22,73.8943,2017-11-27,71.6775,SL,4,-0.03,-0.032948,0.2765,-0.0909,0.4451,0.0,0.2765
sz.000582,2017-11-22,38.2216,2017-11-23,37.075,SL,2,-0.03,-0.032948,0.2582,-0.1776,0.6208,0.0009,0.2582
sz.002401,2017-11-22,77.1253,2017-11-23,74.8116,SL,2,-0.03,-0.032948,0.2548,-0.1782,0.6303,0.0015,0.2548
sh.600459,2017-11-22,55.2568,2017-11-23,58.0196,TP,2,0.05,0.046912,0.2475,-0.1167,0.5563,0.0004,0.2475
sz.000906,2017-11-22,21.6844,2017-11-22,22.7687,TP,1,0.05,0.046913,0.2371,-0.0792,0.5261,-0.0035,0.2371
sz.002741,2017-11-22,51.9746,2017-11-24,49.5874,SL,3,-0.04593,-0.04885,0.2347,-0.0694,0.5174,-0.0058,0.2347
sh.600310,2017-11-22,35.1323,2017-11-23,34.0783,SL,2,-0.03,-0.032948,0.2313,-0.0438,0.4873,0.0,0.2313
sz.000791,2017-11-23,14.9343,2017-11-27,14.4863,SL,3,-0.03,-0.032948,0.2542,-0.1646,0.6114,-0.0062,0.2542
sh.600132,2017-11-23,76.3624,2017-11-30,77.9809,TIME,6,0.021196,0.018159,0.2446,-0.1158,0.5622,0.0,0.2446
sz.000839,2017-11-23,182.0245,2017-11-23,176.5638,SL,1,-0.03,-0.032948,0.2369,-0.1452,0.6256,0.0092,0.2369
sh.603701,2017-11-23,30.6375,2017-11-24,29.2643,SL,2,-0.044821,-0.047742,0.2328,-0.1287,0.611,-0.0079,0.2328
